src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.10.12,52.94.232.33,34836,443,6,Benign,0.0429 seconds,1.0
192.168.10.12,52.11.250.32,58290,443,6,Benign,0.0502 seconds,1.0
192.168.10.12,52.11.250.32,58288,443,6,Benign,0.0460 seconds,1.0
192.168.10.15,200.147.68.17,51615,80,6,Benign,0.0537 seconds,1.0
192.168.10.15,200.147.68.17,51616,80,6,Benign,0.0809 seconds,1.0
192.168.10.16,54.230.7.197,45608,80,6,Benign,0.0678 seconds,1.0
192.168.10.16,54.77.139.191,50694,80,6,Benign,0.0612 seconds,1.0
192.168.10.16,54.77.139.191,50696,80,6,Benign,0.0444 seconds,1.0
192.168.10.15,200.147.68.17,51619,80,6,Benign,0.0459 seconds,1.0
192.168.10.15,200.147.68.17,51617,80,6,Benign,0.0549 seconds,1.0
192.168.10.15,200.147.68.17,51618,80,6,Benign,0.0601 seconds,1.0
192.168.10.15,200.147.68.17,51614,80,6,Benign,0.0492 seconds,1.0
200.147.68.17,192.168.10.15,80,51619,6,Benign,0.0466 seconds,1.0
192.168.10.12,129.146.12.101,42314,443,6,Benign,0.0560 seconds,1.0
192.168.10.12,129.146.12.101,42312,443,6,Benign,0.0451 seconds,1.0
23.194.181.29,192.168.10.16,443,38874,6,Benign,0.0706 seconds,1.0
192.168.10.16,23.194.181.29,38874,443,6,Benign,0.1198 seconds,1.0
192.168.10.16,23.194.181.29,38874,443,6,Benign,0.0855 seconds,1.0
192.168.10.12,52.94.232.33,34996,443,6,Benign,0.0488 seconds,1.0
192.168.10.16,72.21.91.29,51500,80,6,Benign,0.0380 seconds,1.0
192.168.10.16,23.52.155.27,34638,80,6,Benign,0.0478 seconds,1.0
192.168.10.16,23.52.155.27,34640,80,6,Benign,0.0458 seconds,1.0
192.168.10.14,104.16.28.216,50913,80,6,Benign,0.0435 seconds,1.0
192.168.10.14,104.16.28.216,50914,80,6,Benign,0.0476 seconds,1.0
192.168.10.14,104.16.28.216,50916,80,6,Benign,0.0532 seconds,1.0
192.168.10.14,104.16.28.216,50912,80,6,Benign,0.0633 seconds,1.0
192.168.10.14,104.16.28.216,50911,80,6,Benign,0.0436 seconds,1.0
192.168.10.12,34.227.130.226,52934,443,6,Benign,0.0435 seconds,1.0
192.168.10.12,23.52.155.27,60134,80,6,Benign,0.0433 seconds,1.0
192.168.10.16,199.38.164.38,40700,443,6,Benign,0.0571 seconds,1.0
192.168.10.16,199.38.164.55,60596,443,6,Benign,0.0500 seconds,1.0
192.168.10.16,199.38.164.55,60598,443,6,Benign,0.0520 seconds,1.0
192.168.10.15,216.200.232.121,51210,443,6,Benign,0.0567 seconds,1.0
216.200.232.121,192.168.10.15,443,51210,6,Benign,0.0561 seconds,1.0
192.168.10.16,199.38.164.55,60602,443,6,Benign,0.0424 seconds,1.0
192.168.10.14,23.61.187.27,51055,80,6,Benign,0.0453 seconds,1.0
192.168.10.14,64.4.54.254,50886,443,6,Benign,0.0425 seconds,1.0
192.168.10.14,13.78.188.147,50885,443,6,Benign,0.0495 seconds,1.0
192.168.10.12,139.61.74.125,36608,443,6,Benign,0.0486 seconds,1.0
192.168.10.12,52.27.8.169,45170,443,6,Benign,0.0563 seconds,1.0
192.168.10.9,104.16.100.29,1751,443,6,Benign,0.0522 seconds,1.0
192.168.10.5,104.76.108.221,50523,80,6,Benign,0.0516 seconds,1.0
192.168.10.9,172.217.3.99,1755,443,6,Benign,0.0562 seconds,1.0
192.168.10.9,172.217.11.3,1754,443,6,Benign,0.0555 seconds,1.0
192.168.10.15,104.16.162.179,51584,443,6,Benign,0.0758 seconds,1.0
54.192.151.119,192.168.10.25,80,50094,6,Benign,0.0701 seconds,1.0
192.168.10.25,148.251.76.202,50097,80,6,Benign,0.0537 seconds,1.0
94.182.146.195,192.168.10.25,80,50096,6,Benign,0.0607 seconds,1.0
192.168.10.25,104.28.3.122,50100,80,6,Benign,0.0906 seconds,1.0
192.168.10.25,104.28.3.122,50101,80,6,Benign,0.0628 seconds,1.0
192.168.10.25,52.84.143.243,50092,443,6,Benign,0.0633 seconds,1.0
192.168.10.25,52.84.143.142,50087,443,6,Benign,0.0531 seconds,1.0
192.168.10.25,172.217.6.238,50085,443,6,Benign,0.0681 seconds,1.0
192.168.10.25,172.217.10.67,50098,80,6,Benign,0.0780 seconds,1.0
192.168.10.25,138.201.66.31,50081,443,6,Benign,0.0637 seconds,1.0
192.168.10.25,138.201.66.31,50089,443,6,Benign,0.0861 seconds,1.0
192.168.10.25,185.147.176.25,50083,80,6,Benign,0.0602 seconds,1.0
192.168.10.25,185.147.176.24,50074,80,6,Benign,0.0580 seconds,1.0
192.168.10.25,185.147.176.24,50076,80,6,Benign,0.0600 seconds,1.0
192.168.10.25,185.147.176.25,50093,443,6,Benign,0.0562 seconds,1.0
192.168.10.25,185.147.176.25,50084,80,6,Benign,0.0617 seconds,1.0
192.168.10.25,185.147.176.24,50075,80,6,Benign,0.0633 seconds,1.0
192.168.10.25,185.147.176.24,50073,80,6,Benign,0.0549 seconds,1.0
192.168.10.25,185.147.176.25,50091,443,6,Benign,0.0628 seconds,1.0
192.168.10.25,185.147.176.24,50080,80,6,Benign,0.0700 seconds,1.0
192.168.10.5,104.25.78.24,50555,443,6,Benign,0.0684 seconds,1.0
192.168.10.5,104.25.78.24,50558,443,6,Benign,0.0547 seconds,1.0
192.168.10.14,50.19.125.36,50949,443,6,Benign,0.0515 seconds,1.0
192.168.10.14,50.19.125.36,50952,443,6,Benign,0.1220 seconds,1.0
192.168.10.5,104.25.78.24,50541,443,6,Benign,0.0631 seconds,1.0
192.168.10.14,52.94.232.33,50909,443,6,Benign,0.0492 seconds,1.0
204.79.197.200,192.168.10.9,443,1808,6,Benign,0.0507 seconds,1.0
23.194.182.14,192.168.10.9,443,1781,6,Benign,0.0584 seconds,1.0
192.168.10.9,23.194.182.14,1781,443,6,Benign,0.0496 seconds,1.0
192.168.10.9,72.21.91.29,1804,80,6,Benign,0.0581 seconds,1.0
192.168.10.5,157.240.18.35,50583,443,6,Benign,0.0742 seconds,1.0
192.168.10.5,157.240.18.35,50583,443,6,Benign,0.0469 seconds,1.0
192.168.10.5,72.21.91.29,50579,80,6,Benign,0.0532 seconds,1.0
192.168.10.5,204.155.152.171,50545,80,6,Benign,0.0507 seconds,1.0
157.240.18.35,192.168.10.5,443,50583,6,Benign,0.0795 seconds,1.0
192.168.10.8,192.168.10.3,2183,445,6,Benign,0.0513 seconds,1.0
192.168.10.8,192.168.10.3,2183,445,6,Benign,0.0606 seconds,1.0
50.16.228.16,192.168.10.9,443,1810,6,Benign,0.0530 seconds,1.0
192.168.10.9,50.16.228.16,1810,443,6,Benign,0.0554 seconds,1.0
54.243.223.154,192.168.10.14,443,50996,6,Benign,0.0704 seconds,1.0
192.168.10.14,74.119.118.84,51043,443,6,Benign,0.0515 seconds,1.0
192.168.10.5,157.240.18.35,50570,443,6,Benign,0.0491 seconds,1.0
192.168.10.5,104.25.78.24,50559,80,6,Benign,0.0668 seconds,1.0
192.168.10.5,104.25.78.24,50556,80,6,Benign,0.0568 seconds,1.0
192.168.10.5,172.217.11.34,50552,80,6,Benign,0.0491 seconds,1.0
52.72.135.217,192.168.10.14,443,51018,6,Benign,0.0497 seconds,1.0
13.79.176.56,192.168.10.5,443,50548,6,Benign,0.0636 seconds,1.0
192.168.10.14,52.40.231.132,51048,443,6,Benign,0.0555 seconds,1.0
192.168.10.5,157.240.2.25,50617,443,6,Benign,0.0498 seconds,1.0
192.168.10.15,34.196.87.28,51605,443,6,Benign,0.0516 seconds,1.0
192.168.10.5,74.217.63.65,50632,80,6,Benign,0.0594 seconds,1.0
192.168.10.14,34.202.169.231,51065,443,6,Benign,0.0567 seconds,1.0
192.168.10.5,37.157.2.24,50562,80,6,Benign,0.0596 seconds,1.0
192.168.10.5,208.81.233.48,50643,80,6,Benign,0.0603 seconds,1.0
104.244.43.16,192.168.10.9,443,1772,6,Benign,0.0603 seconds,1.0
192.168.10.5,74.121.136.233,50622,443,6,Benign,0.0523 seconds,1.0
74.119.118.74,192.168.10.5,80,50539,6,Benign,0.0486 seconds,1.0
192.168.10.5,68.67.178.196,50647,443,6,Benign,0.0485 seconds,1.0
192.168.10.9,68.67.178.173,1812,443,6,Benign,0.0540 seconds,1.0
192.168.10.5,54.210.85.226,50578,80,6,Benign,0.0485 seconds,1.0
192.168.10.5,208.81.233.48,50652,80,6,Benign,0.1875 seconds,1.0
192.168.10.5,185.86.137.43,50577,80,6,Benign,0.1161 seconds,1.0
192.168.10.5,185.86.137.43,50575,80,6,Benign,0.1182 seconds,1.0
192.168.10.5,185.86.137.43,50576,80,6,Benign,0.1050 seconds,1.0
192.168.10.5,74.217.63.65,50655,80,6,Benign,0.0763 seconds,1.0
63.251.248.131,192.168.10.5,80,50663,6,Benign,0.0482 seconds,1.0
162.248.16.28,192.168.10.5,80,50665,6,Benign,0.0623 seconds,1.0
192.168.10.14,129.146.14.101,51053,443,6,Benign,0.0661 seconds,1.0
192.168.10.5,172.217.1.174,50612,80,6,Benign,0.0655 seconds,1.0
192.168.10.5,172.217.1.174,50613,80,6,Benign,0.0713 seconds,1.0
192.168.10.5,157.240.2.25,50616,80,6,Benign,0.0666 seconds,1.0
192.168.10.5,151.101.117.108,50605,80,6,Benign,0.0586 seconds,1.0
192.168.10.5,52.1.29.7,50609,80,6,Benign,0.0627 seconds,1.0
192.168.10.14,129.146.12.101,51057,443,6,Benign,0.0470 seconds,1.0
192.168.10.5,63.251.88.56,50683,80,6,Benign,0.0902 seconds,1.0
192.168.10.15,200.147.68.17,51623,80,6,Benign,0.0743 seconds,1.0
192.168.10.15,200.147.68.17,51624,80,6,Benign,0.0662 seconds,1.0
192.168.10.15,200.147.68.17,51625,80,6,Benign,0.0609 seconds,1.0
192.168.10.15,200.147.68.17,51627,80,6,Benign,0.0619 seconds,1.0
192.168.10.15,200.147.68.17,51626,80,6,Benign,0.0716 seconds,1.0
192.168.10.5,23.194.181.29,50637,80,6,Benign,0.0617 seconds,1.0
192.168.10.5,72.21.91.29,50636,80,6,Benign,0.0730 seconds,1.0
192.168.10.15,200.147.68.17,51627,80,6,Benign,0.0682 seconds,1.0
192.168.10.5,54.230.191.209,50619,80,6,Benign,0.0717 seconds,1.0
192.168.10.15,67.220.187.162,51607,443,6,Benign,0.0713 seconds,1.0
192.168.10.5,61.213.187.245,50670,80,6,Benign,0.0753 seconds,1.0
192.168.10.5,68.67.178.230,50595,80,6,Benign,0.0713 seconds,1.0
61.213.187.245,192.168.10.5,80,50670,6,Benign,0.0837 seconds,1.0
192.168.10.5,68.67.178.230,50585,80,6,Benign,0.0667 seconds,1.0
192.168.10.5,68.67.178.230,50594,80,6,Benign,0.0734 seconds,1.0
192.168.10.5,104.97.83.106,50691,443,6,Benign,0.0798 seconds,1.0
192.168.10.5,104.97.83.106,50691,443,6,Benign,0.0724 seconds,1.0
192.168.10.5,74.119.118.94,50648,80,6,Benign,0.0692 seconds,1.0
192.168.10.5,34.199.153.0,50649,80,6,Benign,0.0710 seconds,1.0
192.168.10.5,37.157.2.27,50540,80,6,Benign,0.0762 seconds,1.0
192.168.10.5,138.108.7.20,50661,80,6,Benign,0.0563 seconds,1.0
192.168.10.5,208.81.233.48,50658,80,6,Benign,0.0659 seconds,1.0
192.168.10.17,93.184.216.180,35946,443,6,Benign,0.0455 seconds,1.0
192.168.10.17,93.184.216.180,35946,443,6,Benign,0.0589 seconds,1.0
192.168.10.17,93.184.216.180,35946,443,6,Benign,0.0613 seconds,1.0
192.168.10.17,172.217.10.33,50459,443,6,Benign,0.0468 seconds,1.0
192.168.10.17,172.217.12.132,34824,80,6,Benign,0.0454 seconds,1.0
192.168.10.17,172.217.10.98,35023,443,6,Benign,0.0508 seconds,1.0
192.168.10.17,172.217.6.194,32815,443,6,Benign,0.1373 seconds,1.0
192.168.10.17,172.217.12.132,34826,80,6,Benign,0.1222 seconds,1.0
192.168.10.17,172.217.10.98,35007,443,6,Benign,0.0818 seconds,1.0
192.168.10.17,172.217.10.33,50462,443,6,Benign,0.0590 seconds,1.0
93.184.215.245,192.168.10.15,443,53900,6,Benign,0.0427 seconds,1.0
192.168.10.17,172.217.6.194,34899,80,6,Benign,0.0570 seconds,1.0
192.168.10.15,104.97.133.94,54204,80,6,Benign,0.0640 seconds,1.0
192.168.10.15,23.61.187.27,54201,80,6,Benign,0.0477 seconds,1.0
192.168.10.15,162.208.20.178,54191,80,6,Benign,0.0463 seconds,1.0
192.168.10.15,198.54.12.112,52965,80,6,Benign,0.0619 seconds,1.0
192.168.10.15,52.206.85.2,54058,443,6,Benign,0.0572 seconds,1.0
192.168.10.15,172.217.7.14,53623,443,6,Benign,0.0509 seconds,1.0
192.168.10.15,104.88.89.135,53615,443,6,Benign,0.0603 seconds,1.0
192.168.10.15,23.15.4.8,54196,80,6,Benign,0.0543 seconds,1.0
192.168.10.15,216.58.212.131,53630,443,6,Benign,0.0478 seconds,1.0
192.168.10.15,23.61.187.27,54202,80,6,Benign,0.0697 seconds,1.0
192.168.10.15,172.217.10.38,53959,443,6,Benign,0.0504 seconds,1.0
192.168.10.15,72.30.3.42,54197,80,6,Benign,0.0658 seconds,1.0
192.168.10.15,172.217.10.74,53619,80,6,Benign,0.0584 seconds,1.0
192.168.10.15,23.208.218.66,53642,443,6,Benign,0.0470 seconds,1.0
192.35.249.123,192.168.10.15,443,53476,6,Benign,0.0635 seconds,1.0
192.168.10.15,162.208.20.178,54193,80,6,Benign,0.0408 seconds,1.0
192.168.10.15,54.164.247.204,54055,80,6,Benign,0.0525 seconds,1.0
173.222.150.48,192.168.10.15,443,53645,6,Benign,0.0461 seconds,1.0
192.168.10.15,104.97.74.19,54181,80,6,Benign,0.0556 seconds,1.0
192.168.10.15,172.217.12.132,53945,443,6,Benign,0.0442 seconds,1.0
192.168.10.15,54.87.147.5,54195,80,6,Benign,0.0521 seconds,1.0
192.168.10.15,104.97.73.166,54123,80,6,Benign,0.0446 seconds,1.0
192.168.10.15,172.217.10.70,53631,443,6,Benign,0.0503 seconds,1.0
192.168.10.15,52.5.124.20,53555,80,6,Benign,0.0501 seconds,1.0
192.168.10.15,172.217.10.46,53942,443,6,Benign,0.0617 seconds,1.0
192.168.10.15,151.101.66.49,53475,80,6,Benign,0.0469 seconds,1.0
192.168.10.15,72.30.3.42,54186,80,6,Benign,0.0515 seconds,1.0
192.168.10.15,35.185.16.249,54190,80,6,Benign,0.0481 seconds,1.0
192.35.249.124,192.168.10.15,80,51988,6,Benign,0.0647 seconds,1.0
192.168.10.15,54.225.73.95,54103,80,6,Benign,0.0490 seconds,1.0
192.168.10.15,172.217.10.34,53376,80,6,Benign,0.0536 seconds,1.0
192.168.10.15,54.192.37.90,53655,443,6,Benign,0.0496 seconds,1.0
192.168.10.15,172.217.9.234,53940,443,6,Benign,0.0447 seconds,1.0
192.168.10.15,192.229.211.40,54203,80,6,Benign,0.0568 seconds,1.0
192.168.10.15,151.101.130.49,53477,80,6,Benign,0.0465 seconds,1.0
192.168.10.15,172.217.10.34,53398,80,6,Benign,0.0477 seconds,1.0
192.168.10.15,172.217.11.34,53217,443,6,Benign,0.0477 seconds,1.0
192.168.10.15,172.217.9.234,54046,80,6,Benign,0.0515 seconds,1.0
192.168.10.15,54.87.6.131,53543,80,6,Benign,0.0507 seconds,1.0
192.168.10.15,23.194.142.69,53733,443,6,Benign,0.0530 seconds,1.0
192.168.10.15,54.164.247.204,54056,80,6,Benign,0.0466 seconds,1.0
192.168.10.15,151.101.2.49,53878,80,6,Benign,0.0521 seconds,1.0
192.168.10.15,151.101.130.49,53478,80,6,Benign,0.0514 seconds,1.0
54.89.13.167,192.168.10.15,80,53795,6,Benign,0.0672 seconds,1.0
192.168.10.15,104.27.146.180,54205,80,6,Benign,0.0469 seconds,1.0
192.168.10.15,173.241.242.220,53042,80,6,Benign,0.0550 seconds,1.0
192.168.10.15,63.241.108.103,54199,443,6,Benign,0.0478 seconds,1.0
192.168.10.15,151.101.130.49,53451,80,6,Benign,0.0610 seconds,1.0
192.168.10.15,63.144.176.33,54127,80,6,Benign,0.0822 seconds,1.0
192.168.10.15,104.97.133.94,54207,80,6,Benign,0.0636 seconds,1.0
192.168.10.15,172.217.11.14,53957,443,6,Benign,0.0586 seconds,1.0
192.168.10.15,54.87.147.5,54189,80,6,Benign,0.0636 seconds,1.0
192.168.10.15,162.208.20.178,54192,80,6,Benign,0.0568 seconds,1.0
192.168.10.15,162.208.20.178,54194,80,6,Benign,0.0576 seconds,1.0
192.168.10.15,69.147.64.33,54187,80,6,Benign,0.0512 seconds,1.0
192.168.10.15,23.208.218.66,53628,443,6,Benign,0.0458 seconds,1.0
192.168.10.15,74.125.29.156,53611,443,6,Benign,0.0560 seconds,1.0
192.168.10.15,172.217.12.198,53946,443,6,Benign,0.0485 seconds,1.0
192.168.10.15,198.54.12.112,54045,443,6,Benign,0.0643 seconds,1.0
192.168.10.15,63.241.108.103,54198,443,6,Benign,0.1296 seconds,1.0
192.168.10.15,54.174.20.56,53953,80,6,Benign,0.1158 seconds,1.0
192.168.10.15,54.165.222.110,54073,443,6,Benign,0.0747 seconds,1.0
192.168.10.15,172.217.10.98,53166,443,6,Benign,0.0583 seconds,1.0
192.168.10.15,104.27.146.180,54206,80,6,Benign,0.0596 seconds,1.0
192.168.10.15,52.6.118.121,54066,443,6,Benign,0.0502 seconds,1.0
192.168.10.15,151.101.194.49,53660,80,6,Benign,0.0427 seconds,1.0
192.168.10.15,54.208.26.241,54188,80,6,Benign,0.0485 seconds,1.0
192.168.10.15,23.61.187.27,54200,80,6,Benign,0.0609 seconds,1.0
192.168.10.15,198.54.12.112,54059,443,6,Benign,0.0479 seconds,1.0
192.168.10.14,185.49.84.172,51562,443,6,Benign,0.0473 seconds,1.0
185.49.84.172,192.168.10.14,443,51568,6,Benign,0.0536 seconds,1.0
185.49.84.172,192.168.10.14,443,51569,6,Benign,0.0432 seconds,1.0
192.168.10.14,185.49.84.172,51570,443,6,Benign,0.0488 seconds,1.0
192.168.10.14,185.49.84.172,51571,443,6,Benign,0.0450 seconds,1.0
185.49.84.172,192.168.10.14,443,51573,6,Benign,0.0516 seconds,1.0
192.168.10.14,52.84.26.139,51563,443,6,Benign,0.0936 seconds,1.0
192.168.10.14,52.84.26.139,51567,443,6,Benign,0.0653 seconds,1.0
192.168.10.14,52.84.26.139,51565,443,6,Benign,0.0569 seconds,1.0
192.168.10.14,52.84.26.139,51566,443,6,Benign,0.0568 seconds,1.0
192.168.10.14,52.84.26.139,51564,443,6,Benign,0.0613 seconds,1.0
165.224.212.35,192.168.10.16,443,52860,6,Benign,0.0548 seconds,1.0
165.224.212.35,192.168.10.16,443,52870,6,Benign,0.0506 seconds,1.0
165.224.212.35,192.168.10.16,443,52862,6,Benign,0.0747 seconds,1.0
192.168.10.9,172.217.17.110,16505,443,6,Benign,0.0539 seconds,1.0
34.200.204.125,192.168.10.9,443,16370,6,Benign,0.0529 seconds,1.0
192.168.10.9,172.217.10.46,16507,443,6,Benign,0.0529 seconds,1.0
52.22.119.25,192.168.10.9,443,16366,6,Benign,0.0459 seconds,1.0
192.168.10.9,52.22.119.25,16367,443,6,Benign,0.0509 seconds,1.0
34.210.245.93,192.168.10.12,443,55330,6,Benign,0.0465 seconds,1.0
34.194.98.153,192.168.10.9,443,16402,6,Benign,0.0510 seconds,1.0
192.168.10.9,34.194.98.153,16401,443,6,Benign,0.0535 seconds,1.0
192.168.10.9,52.9.150.254,16399,443,6,Benign,0.0486 seconds,1.0
52.9.150.254,192.168.10.9,443,16411,6,Benign,0.0582 seconds,1.0
192.168.10.9,52.9.150.254,16368,443,6,Benign,0.0547 seconds,1.0
54.165.89.238,192.168.10.9,443,16452,6,Benign,0.0511 seconds,1.0
192.168.10.9,69.172.216.55,16449,443,6,Benign,0.0682 seconds,1.0
192.168.10.9,34.207.1.48,16455,443,6,Benign,0.0608 seconds,1.0
192.168.10.12,52.77.231.227,45734,80,6,Benign,0.0504 seconds,1.0
192.168.10.12,52.77.231.227,45732,80,6,Benign,0.0484 seconds,1.0
192.168.10.12,52.76.167.157,33930,443,6,Benign,0.0567 seconds,1.0
192.168.10.12,52.76.58.164,41380,443,6,Benign,0.0549 seconds,1.0
192.168.10.51,162.213.33.48,48873,443,6,Benign,0.0458 seconds,1.0
192.168.10.9,34.210.245.93,16509,443,6,Benign,0.0571 seconds,1.0
192.168.10.9,34.210.245.93,16509,443,6,Benign,0.0561 seconds,1.0
192.168.10.51,162.213.33.48,48874,443,6,Benign,0.0451 seconds,1.0
192.168.10.9,52.84.26.215,16514,443,6,Benign,0.0462 seconds,1.0
192.168.10.9,52.84.26.215,16511,443,6,Benign,0.0487 seconds,1.0
192.168.10.9,52.84.26.215,16512,443,6,Benign,0.0537 seconds,1.0
192.168.10.9,52.84.26.215,16515,443,6,Benign,0.0543 seconds,1.0
192.168.10.9,52.84.26.215,16510,443,6,Benign,0.0583 seconds,1.0
192.168.10.9,52.84.26.215,16513,443,6,Benign,0.0564 seconds,1.0
172.16.0.1,192.168.10.50,50750,80,6,Benign,0.0527 seconds,1.0
172.16.0.1,192.168.10.50,50748,80,6,Benign,0.0569 seconds,1.0
192.168.10.50,172.16.0.1,80,50750,6,Benign,0.0552 seconds,1.0
172.16.0.1,192.168.10.50,50752,80,6,Benign,0.0687 seconds,1.0
172.16.0.1,192.168.10.50,50754,80,6,Benign,0.0850 seconds,1.0
172.16.0.1,192.168.10.50,50754,80,6,Benign,0.0611 seconds,1.0
172.16.0.1,192.168.10.50,50756,80,6,Benign,0.0831 seconds,1.0
172.16.0.1,192.168.10.50,50756,80,6,Benign,0.0557 seconds,1.0
172.16.0.1,192.168.10.50,50770,80,6,Benign,0.1474 seconds,1.0
172.16.0.1,192.168.10.50,50770,80,6,Benign,0.1165 seconds,1.0
172.16.0.1,192.168.10.50,50772,80,6,Benign,0.1466 seconds,1.0
