src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.10.15,23.208.218.66,53642,443,6,BruteForce,0.0055 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.35.249.123,192.168.10.15,443,53476,6,DoS,0.0096 seconds,0.9995517134666443,0.9995517134666443,6.433410453610122e-05,0.00015657216135878116,0.00015331200847867876,7.400799222523347e-05
192.168.10.15,162.208.20.178,54193,80,6,BruteForce,0.0053 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,54.164.247.204,54055,80,6,BruteForce,0.0097 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
173.222.150.48,192.168.10.15,443,53645,6,DoS,0.0050 seconds,0.9998338222503662,0.9998338222503662,9.661725925980136e-05,1.8208982510259375e-05,4.951771188643761e-06,4.626110603567213e-05
192.168.10.15,104.97.74.19,54181,80,6,DoS,0.0064 seconds,0.999431312084198,0.999431312084198,0.00014741702761966735,0.0001879682531580329,4.8736728786025196e-05,0.00018453171651344746
192.168.10.15,172.217.12.132,53945,443,6,BruteForce,0.0028 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,54.87.147.5,54195,80,6,BruteForce,0.0075 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,104.97.73.166,54123,80,6,BruteForce,0.0177 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,172.217.10.70,53631,443,6,BruteForce,0.0028 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,52.5.124.20,53555,80,6,BruteForce,0.0051 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,172.217.10.46,53942,443,6,BruteForce,0.0021 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,151.101.66.49,53475,80,6,BruteForce,0.0030 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,72.30.3.42,54186,80,6,BruteForce,0.0051 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,35.185.16.249,54190,80,6,BruteForce,0.0092 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.35.249.124,192.168.10.15,80,51988,6,DoS,0.0030 seconds,0.9929127097129822,0.9929127097129822,0.0005419598310254514,0.0028350898064672947,0.0017833852907642722,0.0019268407486379147
192.168.10.15,54.225.73.95,54103,80,6,BruteForce,0.0026 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,172.217.10.34,53376,80,6,BruteForce,0.0027 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
192.168.10.15,54.192.37.90,53655,443,6,BruteForce,0.0023 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.00023316052102018148
